ENSG	ENST	ENSP	Gene_name	Length	PredHel	Topology
ENSG00000221866	ENST00000321063	ENSP00000323194	PLXNA4	len=1894	PredHel=1	Topology=o1238-1260i
ENSG00000164037	ENST00000394789	ENSP00000378269	SLC9B1	len=475	PredHel=10	Topology=i62-84o89-107i114-136o187-206i213-235o260-282i289-308o336-355i368-390o405-427i
ENSG00000164037	ENST00000514972	ENSP00000426584	SLC9B1	len=200	PredHel=4	Topology=i62-84o89-107i114-136o151-170i
ENSG00000164037	ENST00000296422	ENSP00000296422	SLC9B1	len=515	PredHel=12	Topology=i62-84o89-107i114-136o187-206i213-235o260-282i289-308o336-355i368-390o405-427i432-454o469-491i
ENSG00000164037	ENST00000511253	ENSP00000425544	SLC9B1	len=127	PredHel=2	Topology=o10-32i45-64o
ENSG00000164037	ENST00000514340	ENSP00000426056	SLC9B1	len=254	PredHel=5	Topology=i60-82o97-114i156-178o203-225i232-251o
ENSG00000163681	ENST00000295951	ENSP00000295951	SLMAP	len=811	PredHel=1	Topology=o784-806i
ENSG00000163681	ENST00000428312	ENSP00000398661	SLMAP	len=828	PredHel=1	Topology=o801-823i
ENSG00000163681	ENST00000449503	ENSP00000412945	SLMAP	len=790	PredHel=1	Topology=o763-785i
ENSG00000163681	ENST00000416658	ENSP00000389978	SLMAP	len=433	PredHel=1	Topology=o408-430i
ENSG00000163681	ENST00000417128	ENSP00000412829	SLMAP	len=409	PredHel=1	Topology=o384-406i
ENSG00000163681	ENST00000495364	ENSP00000419543	SLMAP	len=362	PredHel=1	Topology=o335-357i
ENSG00000163681	ENST00000494088	ENSP00000418218	SLMAP	len=318	PredHel=1	Topology=o293-315i
ENSG00000163681	ENST00000460223	ENSP00000420703	SLMAP	len=65	PredHel=1	Topology=o40-62i
ENSG00000163681	ENST00000295952	ENSP00000295952	SLMAP	len=811	PredHel=1	Topology=o784-806i
ENSG00000163681	ENST00000442599	ENSP00000388978	SLMAP	len=296	PredHel=1	Topology=o269-291i
ENSG00000134640	ENST00000257068	ENSP00000257068	MTNR1B	len=362	PredHel=7	Topology=o44-66i78-100o115-137i157-179o204-226i254-276o289-311i
ENSG00000134640	ENST00000532482	ENSP00000436101	MTNR1B	len=79	PredHel=1	Topology=o44-66i
ENSG00000234745	ENST00000412585	ENSP00000399168	HLA-B	len=362	PredHel=1	Topology=o308-330i
ENSG00000180773	ENST00000326402	ENSP00000317382	SLC36A4	len=504	PredHel=10	Topology=o89-111i153-175o209-226i233-255o275-293i306-328o357-379i392-409o419-441i454-476o
ENSG00000180773	ENST00000529184	ENSP00000436570	SLC36A4	len=369	PredHel=9	Topology=i20-39o74-91i98-120o140-158i171-193o222-244i257-274o284-306i319-341o
ENSG00000180773	ENST00000534116	ENSP00000432061	SLC36A4	len=280	PredHel=6	Topology=i47-69o103-120i127-149o169-187i200-222o247-269i
ENSG00000180773	ENST00000524875	ENSP00000434879	SLC36A4	len=111	PredHel=1	Topology=o87-109i
ENSG00000146411	ENST00000275230	ENSP00000275230	SLC2A12	len=617	PredHel=12	Topology=i39-61o81-101i108-130o134-156i168-190o195-217i279-301o316-338i345-364o465-487i499-521o525-547i
ENSG00000140090	ENST00000393265	ENSP00000376948	SLC24A4	len=558	PredHel=9	Topology=i35-54o107-129i136-158o162-181i391-413o423-445i458-480o495-514i527-549o
ENSG00000140090	ENST00000531433	ENSP00000433302	SLC24A4	len=603	PredHel=11	Topology=i23-45o99-118i139-161o171-193i200-222o226-245i436-458o468-490i503-525o540-559i572-594o
ENSG00000140090	ENST00000532405	ENSP00000431840	SLC24A4	len=622	PredHel=11	Topology=i23-45o99-118i139-161o171-193i200-222o226-245i455-477o487-509i522-544o559-578i591-613o
ENSG00000140090	ENST00000525557	ENSP00000432464	SLC24A4	len=464	PredHel=5	Topology=o56-78i85-107o111-130i321-343o353-375i
ENSG00000140090	ENST00000298877	ENSP00000298877	SLC24A4	len=605	PredHel=10	Topology=o5-27i82-101o154-176i183-205o209-228i438-460o470-492i505-527o542-561i574-596o
ENSG00000140090	ENST00000351924	ENSP00000337789	SLC24A4	len=586	PredHel=10	Topology=o5-27i82-101o154-176i183-205o209-228i419-441o451-473i486-508o523-542i555-577o
ENSG00000130821	ENST00000253122	ENSP00000253122	SLC6A8	len=635	PredHel=12	Topology=i61-80o90-112i133-155o229-251i260-282o309-331i344-366o393-415i445-467o482-500i521-543o558-580i
ENSG00000130821	ENST00000430077	ENSP00000403041	SLC6A8	len=520	PredHel=10	Topology=i21-43o114-136i145-167o194-216i229-251o278-300i330-352o367-385i406-428o443-465i
ENSG00000130821	ENST00000429147	ENSP00000404046	SLC6A8	len=112	PredHel=1	Topology=o46-68i
ENSG00000130821	ENST00000413787	ENSP00000400463	SLC6A8	len=156	PredHel=2	Topology=i88-110o125-143i
ENSG00000130821	ENST00000442457	ENSP00000403682	SLC6A8	len=174	PredHel=4	Topology=o4-26i31-53o78-100i130-152o
ENSG00000116793	ENST00000369598	ENSP00000358611	PHTF1	len=717	PredHel=6	Topology=i101-123o128-150i429-448o468-490i566-588o603-620i
ENSG00000116793	ENST00000369600	ENSP00000358613	PHTF1	len=709	PredHel=5	Topology=o55-77i421-440o460-482i558-580o595-612i
ENSG00000116793	ENST00000369604	ENSP00000358617	PHTF1	len=762	PredHel=6	Topology=i101-123o128-150i474-493o513-535i611-633o648-665i
ENSG00000116793	ENST00000357783	ENSP00000350428	PHTF1	len=637	PredHel=5	Topology=i101-123o128-150i474-493o513-535i611-633o
ENSG00000116793	ENST00000412670	ENSP00000416810	PHTF1	len=331	PredHel=2	Topology=i230-249o269-291i
ENSG00000116793	ENST00000446739	ENSP00000404690	PHTF1	len=105	PredHel=1	Topology=i81-103o
ENSG00000116793	ENST00000393357	ENSP00000377025	PHTF1	len=762	PredHel=6	Topology=i101-123o128-150i474-493o513-535i611-633o648-665i
ENSG00000116793	ENST00000369596	ENSP00000358609	PHTF1	len=709	PredHel=5	Topology=o55-77i421-440o460-482i558-580o595-612i
ENSG00000116793	ENST00000447664	ENSP00000393109	PHTF1	len=233	PredHel=1	Topology=i99-121o
ENSG00000240583	ENST00000311813	ENSP00000311165	AQP1	len=269	PredHel=6	Topology=i13-35o65-87i94-116o136-155i167-189o209-231i
ENSG00000240583	ENST00000409899	ENSP00000386712	AQP1	len=154	PredHel=3	Topology=o20-42i49-69o94-116i
ENSG00000240583	ENST00000409611	ENSP00000387178	AQP1	len=218	PredHel=4	Topology=i13-35o87-106i113-133o158-180i
ENSG00000240583	ENST00000434909	ENSP00000395059	AQP1	len=329	PredHel=4	Topology=i154-176o196-215i227-249o269-291i
ENSG00000240583	ENST00000441328	ENSP00000405698	AQP1	len=186	PredHel=3	Topology=o55-74i81-101o126-148i
ENSG00000178394	ENST00000323865	ENSP00000316244	HTR1A	len=422	PredHel=7	Topology=o38-60i73-95o110-132i153-175o197-219i344-366o381-403i
ENSG00000250424	ENST00000509504	ENSP00000421315	AQP1	len=446	PredHel=5	Topology=o20-39i271-293o313-332i344-366o386-408i
ENSG00000136834	ENST00000259357	ENSP00000259357	OR1J1	len=322	PredHel=7	Topology=o26-48i61-83o98-120i141-163o197-219i240-262o272-294i
ENSG00000197233	ENST00000335302	ENSP00000335575	OR1J2	len=313	PredHel=7	Topology=o26-48i61-83o98-120i140-162o197-219i240-262o272-294i
ENSG00000239590	ENST00000340750	ENSP00000343521	OR1J4	len=313	PredHel=6	Topology=i27-49o59-78i91-108o197-219i240-262o272-294i
ENSG00000171505	ENST00000304880	ENSP00000306974	OR1N1	len=311	PredHel=7	Topology=o25-47i59-81o96-118i138-160o195-217i238-260o270-292i
ENSG00000106128	ENST00000326139	ENSP00000320180	GHRHR	len=423	PredHel=5	Topology=o132-154i242-261o281-303i331-348o358-380i
ENSG00000106128	ENST00000409904	ENSP00000387113	GHRHR	len=359	PredHel=5	Topology=o68-90i178-197o217-239i267-284o294-316i
ENSG00000106128	ENST00000396227	ENSP00000379529	GHRHR	len=145	PredHel=1	Topology=o68-90i
ENSG00000171501	ENST00000373688	ENSP00000362792	OR1N2	len=330	PredHel=7	Topology=o43-65i78-100o115-137i157-179o214-236i255-277o292-309i
ENSG00000171496	ENST00000304865	ENSP00000306607	OR1L8	len=309	PredHel=7	Topology=o28-50i62-84o99-121i142-164o198-220i241-263o273-292i
ENSG00000165202	ENST00000297913	ENSP00000297913	OR1Q1	len=314	PredHel=7	Topology=o27-49i56-78o98-120i141-163o204-226i238-260o273-295i
ENSG00000171484	ENST00000304833	ENSP00000303151	OR1B1	len=318	PredHel=7	Topology=o29-51i63-85o100-122i143-165o203-225i246-268o278-300i
ENSG00000173679	ENST00000309623	ENSP00000310773	OR1L1	len=310	PredHel=7	Topology=o27-49i61-83o98-120i141-163o197-219i240-262o272-291i
ENSG00000173679	ENST00000373686	ENSP00000362790	OR1L1	len=360	PredHel=7	Topology=o77-99i111-133o148-170i191-213o247-269i290-312o322-341i
ENSG00000171481	ENST00000304820	ENSP00000302863	OR1L3	len=324	PredHel=7	Topology=o27-49i61-83o98-120i141-163o197-219i240-262o272-291i
ENSG00000136939	ENST00000259466	ENSP00000259466	OR1L4	len=311	PredHel=6	Topology=i28-50o60-79i92-109o205-227i239-261o276-293i
ENSG00000171459	ENST00000304720	ENSP00000304235	OR1L6	len=311	PredHel=7	Topology=o28-50i62-84o99-121i142-164o199-221i242-264o274-293i
ENSG00000171459	ENST00000373684	ENSP00000362788	OR1L6	len=347	PredHel=6	Topology=i64-86o96-115i128-145o235-257i278-300o310-329i
ENSG00000106554	ENST00000423635	ENSP00000410425	CHCHD3	len=241	PredHel=1	Topology=i215-234o
ENSG00000148215	ENST00000373680	ENSP00000362784	OR5C1	len=320	PredHel=7	Topology=o30-52i65-87o102-124i144-166o202-224i245-264o279-296i
ENSG00000164038	ENST00000362026	ENSP00000354574	SLC9B2	len=537	PredHel=11	Topology=o87-106i113-135o139-161i173-192o207-229i234-256o306-328i341-374o389-411i418-440o490-512i
ENSG00000164038	ENST00000506288	ENSP00000421943	SLC9B2	len=354	PredHel=8	Topology=i13-35o39-61i73-92o107-129i134-156o180-202i207-229o244-266i
ENSG00000164038	ENST00000394785	ENSP00000378265	SLC9B2	len=537	PredHel=11	Topology=o87-106i113-135o139-161i173-192o207-229i234-256o306-328i341-374o389-411i418-440o490-512i
ENSG00000164038	ENST00000503103	ENSP00000425385	SLC9B2	len=417	PredHel=3	Topology=i176-198o249-271i284-306o
ENSG00000164038	ENST00000503230	ENSP00000422477	SLC9B2	len=480	PredHel=6	Topology=i176-198o249-271i284-317o332-354i361-383o433-455i
ENSG00000164038	ENST00000503818	ENSP00000426305	SLC9B2	len=143	PredHel=2	Topology=i83-105o115-137i
ENSG00000164038	ENST00000339611	ENSP00000345241	SLC9B2	len=454	PredHel=9	Topology=o87-106i113-135o139-161i173-192o207-229i234-256o280-302i307-329o344-366i
ENSG00000183166	ENST00000329008	ENSP00000332498	CALN1	len=219	PredHel=1	Topology=i192-214o
ENSG00000183166	ENST00000395275	ENSP00000378690	CALN1	len=261	PredHel=1	Topology=i234-256o
ENSG00000183166	ENST00000395276	ENSP00000378691	CALN1	len=219	PredHel=1	Topology=i192-214o
ENSG00000183166	ENST00000431984	ENSP00000410704	CALN1	len=219	PredHel=1	Topology=i192-214o
ENSG00000183166	ENST00000412588	ENSP00000391882	CALN1	len=261	PredHel=1	Topology=i234-256o
ENSG00000183166	ENST00000405452	ENSP00000384354	CALN1	len=219	PredHel=1	Topology=i192-214o
ENSG00000165204	ENST00000277309	ENSP00000277309	OR1K1	len=316	PredHel=7	Topology=o28-50i62-84o99-121i142-164o205-227i239-261o271-293i
ENSG00000164197	ENST00000389100	ENSP00000373752	RNF180	len=592	PredHel=1	Topology=o567-589i
ENSG00000149596	ENST00000372980	ENSP00000362071	JPH2	len=696	PredHel=1	Topology=o673-695i
ENSG00000172940	ENST00000311856	ENSP00000310241	SLC22A13	len=551	PredHel=12	Topology=i21-43o142-159i166-185o191-213i225-247o252-271i333-352o362-381i394-412o417-439i452-474o478-500i
ENSG00000172940	ENST00000415844	ENSP00000395106	SLC22A13	len=231	PredHel=2	Topology=i7-29o127-144i
ENSG00000109956	ENST00000312527	ENSP00000307875	B3GAT1	len=334	PredHel=1	Topology=i7-24o
ENSG00000109956	ENST00000524765	ENSP00000433847	B3GAT1	len=334	PredHel=1	Topology=i7-24o
ENSG00000109956	ENST00000537389	ENSP00000445983	B3GAT1	len=347	PredHel=1	Topology=i20-37o
ENSG00000109956	ENST00000392580	ENSP00000376359	B3GAT1	len=334	PredHel=1	Topology=i7-24o
ENSG00000119682	ENST00000356357	ENSP00000348714	AREL1	len=823	PredHel=1	Topology=i2-19o
ENSG00000119682	ENST00000555330	ENSP00000450557	AREL1	len=504	PredHel=1	Topology=i2-19o
ENSG00000119682	ENST00000553279	ENSP00000452456	AREL1	len=99	PredHel=1	Topology=o10-32i
ENSG00000119682	ENST00000555249	ENSP00000450458	AREL1	len=129	PredHel=1	Topology=i2-19o
ENSG00000124194	ENST00000342560	ENSP00000341782	GDAP1L1	len=367	PredHel=1	Topology=o340-362i
ENSG00000124194	ENST00000537864	ENSP00000440498	GDAP1L1	len=175	PredHel=1	Topology=o148-170i
ENSG00000144671	ENST00000466887	ENSP00000442528	SLC22A14	len=119	PredHel=2	Topology=o53-72i79-101o
ENSG00000144671	ENST00000448498	ENSP00000396283	SLC22A14	len=594	PredHel=12	Topology=i69-91o185-204i211-233o243-265i272-291o295-317i380-399o409-431i438-457o479-501i514-533o537-559i
ENSG00000144671	ENST00000273173	ENSP00000273173	SLC22A14	len=594	PredHel=12	Topology=i69-91o185-204i211-233o243-265i272-291o295-317i380-399o409-431i438-457o479-501i514-533o537-559i
ENSG00000105426	ENST00000587303	ENSP00000467537	PTPRS	len=1948	PredHel=2	Topology=i7-29o1284-1306i
ENSG00000105426	ENST00000592099	ENSP00000467398	PTPRS	len=1501	PredHel=2	Topology=i7-29o853-875i
ENSG00000105426	ENST00000588012	ENSP00000465443	PTPRS	len=1910	PredHel=2	Topology=i7-29o1262-1284i
ENSG00000105426	ENST00000590509	ENSP00000465185	PTPRS	len=128	PredHel=1	Topology=o5-27i
ENSG00000105426	ENST00000591760	ENSP00000468803	PTPRS	len=90	PredHel=1	Topology=o5-27i
ENSG00000105426	ENST00000586065	ENSP00000468455	PTPRS	len=79	PredHel=1	Topology=o5-27i
ENSG00000105426	ENST00000372412	ENSP00000361489	PTPRS	len=1949	PredHel=2	Topology=i7-29o1285-1307i
ENSG00000105426	ENST00000357368	ENSP00000349932	PTPRS	len=1948	PredHel=2	Topology=i7-29o1284-1306i
ENSG00000105426	ENST00000262963	ENSP00000262963	PTPRS	len=1928	PredHel=2	Topology=i7-29o1280-1302i
ENSG00000105426	ENST00000348075	ENSP00000269907	PTPRS	len=1910	PredHel=2	Topology=i7-29o1262-1284i
ENSG00000105426	ENST00000353284	ENSP00000327313	PTPRS	len=1501	PredHel=2	Topology=i7-29o853-875i
ENSG00000197296	ENST00000396825	ENSP00000380037	FITM2	len=262	PredHel=5	Topology=i57-79o89-111i145-167o191-213i220-238o
ENSG00000213906	ENST00000527924	ENSP00000436668	LTB4R2	len=160	PredHel=4	Topology=o24-46i59-81o96-117i137-159o
ENSG00000213906	ENST00000533293	ENSP00000433290	LTB4R2	len=358	PredHel=6	Topology=o24-46i59-81o96-118i141-163o178-200i221-243o
ENSG00000213906	ENST00000530080	ENSP00000434760	LTB4R2	len=319	PredHel=7	Topology=o24-46i59-81o96-118i141-163o183-205i226-248o268-290i
ENSG00000213906	ENST00000543919	ENSP00000445772	LTB4R2	len=358	PredHel=6	Topology=o24-46i59-81o96-118i141-163o178-200i221-243o
ENSG00000166002	ENST00000525141	ENSP00000431781	SMCO4	len=59	PredHel=1	Topology=i30-52o
ENSG00000166002	ENST00000298966	ENSP00000298966	SMCO4	len=59	PredHel=1	Topology=i30-52o
ENSG00000166002	ENST00000527149	ENSP00000433555	SMCO4	len=59	PredHel=1	Topology=i30-52o
ENSG00000166002	ENST00000529714	ENSP00000432581	SMCO4	len=52	PredHel=1	Topology=i29-51o
ENSG00000166002	ENST00000526869	ENSP00000435827	SMCO4	len=47	PredHel=1	Topology=i29-46o
ENSG00000145642	ENST00000389074	ENSP00000373726	FAM159B	len=160	PredHel=1	Topology=o60-94i
ENSG00000131724	ENST00000371666	ENSP00000360730	IL13RA1	len=427	PredHel=2	Topology=i7-29o344-366i
ENSG00000131724	ENST00000371642	ENSP00000360705	IL13RA1	len=279	PredHel=1	Topology=i7-29o
ENSG00000131724	ENST00000371637	ENSP00000360700	IL13RA1	len=226	PredHel=1	Topology=o144-166i
ENSG00000183921	ENST00000602312	ENSP00000473474	SDR42E2	len=388	PredHel=1	Topology=o363-385i
ENSG00000168389	ENST00000372811	ENSP00000361898	MFSD2A	len=530	PredHel=10	Topology=i47-69o115-137i144-166o242-264i297-319o329-351i358-377o381-403i426-448o468-490i
ENSG00000168389	ENST00000434861	ENSP00000407606	MFSD2A	len=266	PredHel=4	Topology=i45-67o113-135i142-164o240-262i
ENSG00000168389	ENST00000372809	ENSP00000361895	MFSD2A	len=543	PredHel=11	Topology=i47-69o79-101i128-150o160-182i255-277o310-332i345-362o372-389i394-416o439-461i481-502o
ENSG00000168389	ENST00000420632	ENSP00000391261	MFSD2A	len=374	PredHel=7	Topology=i86-108o141-163i176-193o203-220i225-247o270-292i312-333o
ENSG00000160117	ENST00000598347	ENSP00000470895	ANKLE1	len=597	PredHel=1	Topology=o573-595i
ENSG00000253598	ENST00000518568	ENSP00000428612	SLC10A5	len=438	PredHel=7	Topology=o177-199i206-228o234-256i269-291o306-328i333-355o396-418i
ENSG00000272658	ENST00000528054	ENSP00000432146	LTB4R2	len=389	PredHel=6	Topology=o55-77i90-112o127-149i172-194o209-231i252-274o
ENSG00000213903	ENST00000553481	ENSP00000450457	LTB4R	len=102	PredHel=2	Topology=o20-42i55-77o
ENSG00000213903	ENST00000345363	ENSP00000307445	LTB4R	len=352	PredHel=7	Topology=o20-42i55-77o92-111i137-159o179-201i222-240o271-293i
ENSG00000213903	ENST00000396789	ENSP00000380008	LTB4R	len=352	PredHel=7	Topology=o20-42i55-77o92-111i137-159o179-201i222-240o271-293i
ENSG00000213903	ENST00000556141	ENSP00000451929	LTB4R	len=232	PredHel=4	Topology=i37-59o79-101i122-140o171-193i
ENSG00000213903	ENST00000396782	ENSP00000380002	LTB4R	len=352	PredHel=7	Topology=o20-42i55-77o92-111i137-159o179-201i222-240o271-293i
ENSG00000185825	ENST00000345046	ENSP00000343458	BCAP31	len=246	PredHel=3	Topology=i7-29o44-63i102-121o
ENSG00000185825	ENST00000458587	ENSP00000392330	BCAP31	len=313	PredHel=3	Topology=i72-94o109-131i169-188o
ENSG00000185825	ENST00000442093	ENSP00000400345	BCAP31	len=188	PredHel=3	Topology=i7-29o44-63i102-121o
ENSG00000185825	ENST00000429550	ENSP00000409888	BCAP31	len=187	PredHel=3	Topology=i7-29o44-63i102-121o
ENSG00000185825	ENST00000416815	ENSP00000394270	BCAP31	len=182	PredHel=3	Topology=i7-29o44-63i102-121o
ENSG00000185825	ENST00000423827	ENSP00000389740	BCAP31	len=178	PredHel=3	Topology=i7-29o44-63i102-121o
ENSG00000185825	ENST00000430088	ENSP00000402342	BCAP31	len=138	PredHel=3	Topology=i7-29o44-63i102-121o
ENSG00000185825	ENST00000441714	ENSP00000405417	BCAP31	len=246	PredHel=3	Topology=i7-29o44-63i102-121o
ENSG00000114455	ENST00000463019	ENSP00000419940	HHLA2	len=144	PredHel=1	Topology=i7-29o
ENSG00000114455	ENST00000491820	ENSP00000418284	HHLA2	len=397	PredHel=2	Topology=i7-29o346-365i
ENSG00000114455	ENST00000467562	ENSP00000418345	HHLA2	len=350	PredHel=1	Topology=o282-301i
ENSG00000114455	ENST00000482430	ENSP00000418174	HHLA2	len=136	PredHel=1	Topology=o10-32i
ENSG00000114455	ENST00000462629	ENSP00000419911	HHLA2	len=97	PredHel=1	Topology=o10-32i
ENSG00000114455	ENST00000357759	ENSP00000350402	HHLA2	len=414	PredHel=2	Topology=i7-29o346-365i
ENSG00000114455	ENST00000467761	ENSP00000419207	HHLA2	len=414	PredHel=2	Topology=i7-29o346-365i
ENSG00000114455	ENST00000489514	ENSP00000417856	HHLA2	len=414	PredHel=2	Topology=i7-29o346-365i
ENSG00000114455	ENST00000482099	ENSP00000418797	HHLA2	len=328	PredHel=1	Topology=o249-268i
ENSG00000078549	ENST00000304166	ENSP00000306620	ADCYAP1R1	len=468	PredHel=7	Topology=o156-178i191-210o230-252i265-287o307-329i349-371o381-403i
ENSG00000078549	ENST00000409363	ENSP00000387335	ADCYAP1R1	len=447	PredHel=7	Topology=o135-157i170-189o209-231i244-266o286-308i328-350o360-382i
ENSG00000078549	ENST00000396211	ENSP00000379514	ADCYAP1R1	len=496	PredHel=7	Topology=o156-178i191-210o230-252i265-287o313-332i377-399o409-431i
ENSG00000078549	ENST00000409489	ENSP00000386395	ADCYAP1R1	len=524	PredHel=7	Topology=o156-178i191-210o230-252i265-287o313-332i405-427o437-459i
ENSG00000078549	ENST00000436116	ENSP00000416622	ADCYAP1R1	len=147	PredHel=3	Topology=o20-49i100-117o127-146i
ENSG00000126777	ENST00000557267	ENSP00000451641	KTN1	len=60	PredHel=1	Topology=i7-29o
ENSG00000126777	ENST00000555498	ENSP00000451878	KTN1	len=75	PredHel=1	Topology=i7-29o
ENSG00000126777	ENST00000438792	ENSP00000391964	KTN1	len=1300	PredHel=1	Topology=i7-29o
ENSG00000126777	ENST00000395314	ENSP00000378725	KTN1	len=1357	PredHel=1	Topology=i7-29o
ENSG00000126777	ENST00000459737	ENSP00000432149	KTN1	len=1357	PredHel=1	Topology=i7-29o
ENSG00000126777	ENST00000395308	ENSP00000378719	KTN1	len=1306	PredHel=1	Topology=i7-29o
ENSG00000126777	ENST00000395311	ENSP00000378722	KTN1	len=1306	PredHel=1	Topology=i7-29o
ENSG00000126777	ENST00000413890	ENSP00000394992	KTN1	len=1306	PredHel=1	Topology=i7-29o
ENSG00000126777	ENST00000395309	ENSP00000378720	KTN1	len=1357	PredHel=1	Topology=i7-29o
ENSG00000126777	ENST00000416613	ENSP00000388807	KTN1	len=1357	PredHel=1	Topology=i7-29o
ENSG00000179002	ENST00000375371	ENSP00000364520	TAS1R2	len=839	PredHel=7	Topology=o566-588i600-622o637-659i680-702o727-749i761-783o787-809i
ENSG00000166589	ENST00000394055	ENSP00000377619	CDH16	len=807	PredHel=1	Topology=o764-786i
ENSG00000166589	ENST00000299752	ENSP00000299752	CDH16	len=829	PredHel=1	Topology=o786-808i
ENSG00000166589	ENST00000568632	ENSP00000455263	CDH16	len=732	PredHel=1	Topology=o689-711i
ENSG00000166589	ENST00000570262	ENSP00000456690	CDH16	len=749	PredHel=1	Topology=o706-728i
ENSG00000166589	ENST00000565796	ENSP00000454784	CDH16	len=790	PredHel=1	Topology=o747-769i
ENSG00000132824	ENST00000411544	ENSP00000414197	SERINC3	len=212	PredHel=4	Topology=i7-26o77-92i144-166o186-208i
ENSG00000132824	ENST00000342374	ENSP00000340243	SERINC3	len=473	PredHel=11	Topology=o5-27i40-57o97-119i132-154o158-180i202-224o239-256i268-287o338-353i405-427o447-469i
ENSG00000132824	ENST00000255175	ENSP00000255175	SERINC3	len=473	PredHel=11	Topology=o5-27i40-57o97-119i132-154o158-180i202-224o239-256i268-287o338-353i405-427o447-469i
ENSG00000132824	ENST00000541235	ENSP00000440966	SERINC3	len=418	PredHel=8	Topology=i43-62o77-96i103-125o149-171i184-201o283-298i350-372o392-414i
ENSG00000170653	ENST00000548118	ENSP00000456858	ATF7	len=117	PredHel=1	Topology=i98-116o
ENSG00000170653	ENST00000591397	ENSP00000465192	ATF7	len=117	PredHel=1	Topology=i98-116o
ENSG00000163902	ENST00000296255	ENSP00000296255	RPN1	len=607	PredHel=1	Topology=o440-459i
ENSG00000163902	ENST00000497289	ENSP00000417529	RPN1	len=435	PredHel=1	Topology=o268-287i
ENSG00000230178	ENST00000456475	ENSP00000394282	OR4F3	len=312	PredHel=7	Topology=o26-48i61-83o98-120i141-163o201-223i236-258o271-289i
ENSG00000105428	ENST00000222033	ENSP00000222033	ZNRF4	len=429	PredHel=1	Topology=o255-277i
ENSG00000129467	ENST00000310677	ENSP00000312126	ADCY4	len=1077	PredHel=12	Topology=i29-51o61-80i93-115o120-137i142-159o169-191i584-606o610-632i664-686o715-737i744-766o790-807i
ENSG00000129467	ENST00000554068	ENSP00000452250	ADCY4	len=1077	PredHel=12	Topology=i29-51o61-80i93-115o120-137i142-159o169-191i584-606o610-632i664-686o715-737i744-766o790-807i
ENSG00000129467	ENST00000554781	ENSP00000450477	ADCY4	len=449	PredHel=6	Topology=i29-51o61-80i93-115o120-137i142-159o169-191i
ENSG00000129467	ENST00000418030	ENSP00000393177	ADCY4	len=1077	PredHel=12	Topology=i29-51o61-80i93-115o120-137i142-159o169-191i584-606o610-632i664-686o715-737i744-766o790-807i
ENSG00000129467	ENST00000561138	ENSP00000453893	ADCY4	len=115	PredHel=3	Topology=i29-51o61-80i92-114o
ENSG00000129467	ENST00000396747	ENSP00000379971	ADCY4	len=419	PredHel=3	Topology=i277-299o303-325i357-379o
ENSG00000205544	ENST00000302422	ENSP00000301939	TMEM256	len=113	PredHel=2	Topology=i65-87o92-111i
ENSG00000140519	ENST00000560081	ENSP00000453588	RHCG	len=331	PredHel=9	Topology=i7-29o63-81i88-110o125-144i151-173o178-200i213-235o250-272i305-327o
ENSG00000140519	ENST00000268122	ENSP00000268122	RHCG	len=479	PredHel=12	Topology=i7-29o63-81i88-110o125-144i151-173o178-200i213-235o250-272i279-301o306-328i340-362o394-416i
ENSG00000140519	ENST00000558360	ENSP00000453496	RHCG	len=237	PredHel=4	Topology=i7-29o64-86i98-120o152-174i
ENSG00000140519	ENST00000558030	ENSP00000452899	RHCG	len=233	PredHel=4	Topology=i7-29o63-81i88-110o125-147i
ENSG00000140519	ENST00000558184	ENSP00000453716	RHCG	len=136	PredHel=3	Topology=i7-29o63-81i88-110o
ENSG00000140519	ENST00000544600	ENSP00000438123	RHCG	len=445	PredHel=12	Topology=i7-29o63-81i88-110o125-144i151-173o178-200i213-235o250-272i279-301o306-328i340-362o394-416i
ENSG00000204520	ENST00000449934	ENSP00000413079	MICA	len=332	PredHel=1	Topology=o307-329i
ENSG00000204520	ENST00000421350	ENSP00000402410	MICA	len=223	PredHel=1	Topology=o198-220i
ENSG00000169992	ENST00000575301	ENSP00000461168	NLGN2	len=835	PredHel=1	Topology=o677-699i
ENSG00000169992	ENST00000302926	ENSP00000305288	NLGN2	len=835	PredHel=1	Topology=o677-699i
ENSG00000198018	ENST00000370489	ENSP00000359520	ENTPD7	len=604	PredHel=2	Topology=i30-52o548-570i
ENSG00000074855	ENST00000597643	ENSP00000469751	ANO8	len=581	PredHel=4	Topology=o247-269i282-299o354-376i437-459o
ENSG00000074855	ENST00000159087	ENSP00000159087	ANO8	len=1232	PredHel=4	Topology=o247-269i282-299o354-376i437-459o
ENSG00000204516	ENST00000427115	ENSP00000395391	MICB	len=41	PredHel=1	Topology=i7-29o
ENSG00000243716	ENST00000543407	ENSP00000442912	NPIPB5	len=104	PredHel=1	Topology=o63-85i
ENSG00000243716	ENST00000538606	ENSP00000442935	NPIPB5	len=119	PredHel=1	Topology=o63-85i
ENSG00000243716	ENST00000539604	ENSP00000449628	NPIPB5	len=68	PredHel=1	Topology=o4-26i
ENSG00000181323	ENST00000323675	ENSP00000315554	SPEM1	len=309	PredHel=1	Topology=i29-51o
ENSG00000172640	ENST00000310248	ENSP00000308689	OR10AD1	len=317	PredHel=7	Topology=o27-49i62-84o99-121i141-163o205-227i239-261o276-293i
